,img_id,rank,scene,score
717,139,3,'hospital',0.174900054932
718,139,4,'office_building',0.113197892904
719,139,5,'highway',0.0384615398943
720,140,1,'crosswalk',0.1355702281
721,140,2,'residential_neighborhood',0.122647441924
722,140,3,'apartment_building',0.119793467224
723,140,4,'hospital',0.119421496987
724,140,5,'office_building',0.0989481136203
725,141,1,'residential_neighborhood',0.240075394511
726,141,2,'parking_lot',0.151582479477
727,141,3,'apartment_building',0.0978484228253
728,141,4,'office_building',0.0898880064487
729,141,5,'hospital',0.0608111508191
730,142,1,'parking_lot',0.382275313139
731,142,2,'residential_neighborhood',0.305174052715
732,142,3,'driveway',0.111317873001
733,142,4,'highway',0.0742438733578
734,142,5,'alley',0.0243442170322
735,143,1,'motel',0.178408518434
736,143,2,'residential_neighborhood',0.174231231213
737,143,3,'inn',0.144704386592
738,143,4,'mansion',0.0696730911732
739,143,5,'driveway',0.0565269589424
740,144,1,'residential_neighborhood',0.130451142788
741,144,2,'parking_lot',0.124091662467
742,144,3,'abbey',0.0926653370261
743,144,4,'mansion',0.0924936980009
744,144,5,'highway',0.0750191733241
745,145,1,'patio',0.259311050177
746,145,2,'motel',0.226255580783
747,145,3,'restaurant_patio',0.0941596329212
748,145,4,'courtyard',0.078192807734
749,145,5,'inn',0.0583842284977
750,146,1,'parking_lot',0.519138634205
751,146,2,'motel',0.0781221315265
752,146,3,'apartment_building',0.0730664208531
753,146,4,'residential_neighborhood',0.0576054900885
754,146,5,'inn',0.0457642376423
755,147,1,'water_tower',0.225696161389
756,147,2,'yard',0.0730199441314
757,147,3,'shed',0.0645323395729
758,147,4,'office_building',0.0500806383789
759,147,5,'mausoleum',0.0426115766168
760,148,1,'residential_neighborhood',0.365662008524
761,148,2,'apartment_building',0.108199067414
762,148,3,'motel',0.0941893383861
763,148,4,'hospital',0.0639242008328
764,148,5,'alley',0.0434551276267
765,149,1,'chalet',0.326922118664
766,149,2,'inn',0.153725877404
767,149,3,'residential_neighborhood',0.0778415501118
768,149,4,'hotel',0.0646321326494
769,149,5,'mansion',0.0384362563491
770,150,1,'motel',0.153116092086
771,150,2,'building_facade',0.139547675848
772,150,3,'hospital',0.0901669934392
773,150,4,'office_building',0.0886071249843
774,150,5,'apartment_building',0.0740571096539
775,151,1,'parking_lot',0.418463081121
776,151,2,'driveway',0.127526089549
777,151,3,'motel',0.0778678655624
778,151,4,'hospital',0.053276501596
779,151,5,'courtyard',0.0403233021498
780,152,1,'residential_neighborhood',0.144335240126
781,152,2,'playground',0.126980558038
782,152,3,'yard',0.11346270144
783,152,4,'motel',0.0860447958112
784,152,5,'construction_site',0.068571858108
785,153,1,'residential_neighborhood',0.276079118252
786,153,2,'mansion',0.126758873463
787,153,3,'driveway',0.11951700598
788,153,4,'inn',0.0710411593318
789,153,5,'church',0.0652228742838
790,154,1,'driveway',0.255793690681
791,154,2,'residential_neighborhood',0.100885443389
792,154,3,'yard',0.0871174037457
793,154,4,'inn',0.0776647403836
794,154,5,'mansion',0.0579791776836
795,155,1,'residential_neighborhood',0.235917702317
796,155,2,'driveway',0.151898294687
797,155,3,'parking_lot',0.137299895287
798,155,4,'motel',0.105693019927
799,155,5,'hospital',0.100827597082
800,156,1,'mansion',0.186484619975
801,156,2,'apartment_building',0.135513409972
802,156,3,'driveway',0.109302476048
803,156,4,'hospital',0.0938854366541
804,156,5,'residential_neighborhood',0.085281431675
805,157,1,'office_building',0.443635493517
806,157,2,'plaza',0.178732678294
807,157,3,'building_facade',0.168443024158
808,157,4,'courtyard',0.0434386245906
809,157,5,'apartment_building',0.041502866894
810,158,1,'office_building',0.440055817366
811,158,2,'plaza',0.272325843573
812,158,3,'building_facade',0.0889919027686
813,158,4,'skyscraper',0.0395481437445
814,158,5,'hospital',0.0340172499418
815,159,1,'office_building',0.453732430935
816,159,2,'plaza',0.20626629889
817,159,3,'building_facade',0.0921535566449
818,159,4,'apartment_building',0.0414563715458
819,159,5,'palace',0.0323469676077
820,160,1,'office_building',0.281160563231
821,160,2,'plaza',0.184628382325
822,160,3,'shopfront',0.142234608531
823,160,4,'building_facade',0.10227740556
824,160,5,'apartment_building',0.0596338771284
825,161,1,'playground',0.167892590165
826,161,2,'plaza',0.166339024901
827,161,3,'picnic_area',0.104440674186
828,161,4,'pavilion',0.100633434951
829,161,5,'driveway',0.0781942978501
830,162,1,'hospital',0.173913881183
831,162,2,'office_building',0.169488862157
832,162,3,'apartment_building',0.167612686753
833,162,4,'residential_neighborhood',0.119165562093
834,162,5,'driveway',0.0677761808038
835,163,1,'parking_lot',0.609306454659
836,163,2,'hospital',0.106129065156
837,163,3,'restaurant_patio',0.0272856000811
838,163,4,'plaza',0.0173719655722
839,163,5,'harbor',0.0153868263587
840,164,1,'picnic_area',0.406770050526
841,164,2,'pavilion',0.0880790352821
842,164,3,'parking_lot',0.0735411122441
843,164,4,'highway',0.0360259898007
844,164,5,'forest_road',0.0351364351809
845,165,1,'chalet',0.277969688177
846,165,2,'inn',0.116993561387
847,165,3,'residential_neighborhood',0.0949820205569
848,165,4,'veranda',0.0594177730381
849,165,5,'patio',0.044317856431
850,166,1,'mansion',0.148999974132
851,166,2,'driveway',0.108666464686
852,166,3,'inn',0.0954867824912
853,166,4,'residential_neighborhood',0.050620239228
854,166,5,'chalet',0.0499642193317
855,167,1,'cottage_garden',0.569379985332
856,167,2,'topiary_garden',0.131010606885
857,167,3,'formal_garden',0.0945841744542
858,167,4,'inn',0.0238192677498
859,167,5,'mansion',0.0228917859495
860,168,1,'orchard',0.328060358763
861,168,2,'driveway',0.149725958705
862,168,3,'tree_farm',0.0676639676094
863,168,4,'yard',0.0494776777923
864,168,5,'botanical_garden',0.0486457236111
865,169,1,'palace',0.163274139166
866,169,2,'office_building',0.0992387160659
867,169,3,'courthouse',0.0910910591483
868,169,4,'residential_neighborhood',0.0671420916915
869,169,5,'crosswalk',0.0548927038908
870,170,1,'building_facade',0.130613163114
871,170,2,'courtyard',0.11265707761
872,170,3,'alley',0.109314605594
873,170,4,'crosswalk',0.0899034067988
874,170,5,'plaza',0.0738151296973
875,171,1,'residential_neighborhood',0.364208608866
876,171,2,'crosswalk',0.092233620584
877,171,3,'apartment_building',0.0751507803798
878,171,4,'office_building',0.0552992597222
879,171,5,'highway',0.0451499968767
880,172,1,'office_building',0.238259091973
881,172,2,'apartment_building',0.160182014108
882,172,3,'hospital',0.134717196226
883,172,4,'residential_neighborhood',0.124005921185
884,172,5,'courtyard',0.0942059382796
885,173,1,'residential_neighborhood',0.135754480958
886,173,2,'driveway',0.126971110702
887,173,3,'apartment_building',0.118357434869
888,173,4,'hospital',0.104510642588
889,173,5,'office_building',0.0669100061059
890,174,1,'residential_neighborhood',0.517551481724
891,174,2,'alley',0.0989633128047
892,174,3,'driveway',0.0590943396091
893,174,4,'apartment_building',0.0350376740098
894,174,5,'crosswalk',0.0341016836464
895,175,1,'apartment_building',0.112762764096
896,175,2,'inn',0.0972272828221
897,175,3,'residential_neighborhood',0.0805515274405
898,175,4,'alley',0.075985006988
899,175,5,'plaza',0.0649758577347
900,176,1,'residential_neighborhood',0.615485846996
901,176,2,'apartment_building',0.0695587843657
902,176,3,'inn',0.0369636639953
903,176,4,'alley',0.0368262976408
904,176,5,'office_building',0.0268280338496
905,177,1,'hospital',0.311603814363
906,177,2,'parking_lot',0.30329194665
907,177,3,'office_building',0.0758688151836
908,177,4,'fire_station',0.0501639172435
909,177,5,'highway',0.0453476645052
910,178,1,'plaza',0.349615097046
911,178,2,'pavilion',0.186784505844
912,178,3,'parking_lot',0.0791725814342
913,178,4,'office_building',0.0682225599885
914,178,5,'hospital',0.0648911818862
915,179,1,'driveway',0.225899517536
916,179,2,'residential_neighborhood',0.0914029702544
917,179,3,'formal_garden',0.088050968945
918,179,4,'yard',0.0813348740339
919,179,5,'cottage_garden',0.0746871009469
920,180,1,'driveway',0.22971059382
921,180,2,'residential_neighborhood',0.156558960676
922,180,3,'formal_garden',0.155122384429
923,180,4,'yard',0.0692563354969
924,180,5,'cottage_garden',0.0675081014633
925,181,1,'highway',0.81450855732
926,181,2,'forest_road',0.0728322342038
927,181,3,'windmill',0.0214104820043
928,181,4,'wind_farm',0.0110383536667
929,181,5,'crosswalk',0.00935390312225
930,182,1,'runway',0.431145519018
931,182,2,'highway',0.205867290497
932,182,3,'parking_lot',0.138509124517
933,182,4,'campsite',0.0499531701207
934,182,5,'racecourse',0.0249128639698
935,183,1,'highway',0.795725524426
936,183,2,'sky',0.0298654157668
937,183,3,'runway',0.0219260063022
938,183,4,'forest_road',0.019751066342
939,183,5,'parking_lot',0.0197413768619
940,184,1,'wind_farm',0.316066682339
941,184,2,'windmill',0.23366831243
942,184,3,'highway',0.134270563722
943,184,4,'forest_road',0.132424026728
944,184,5,'orchard',0.0390337333083
945,185,1,'residential_neighborhood',0.614325881004
946,185,2,'driveway',0.0516146570444
947,185,3,'hospital',0.0326515175402
948,185,4,'apartment_building',0.0292401313782
949,185,5,'office_building',0.0252428706735
950,186,1,'residential_neighborhood',0.121533475816
951,186,2,'motel',0.120856866241
952,186,3,'inn',0.100550040603
953,186,4,'hospital',0.0892460867763
954,186,5,'office_building',0.0776284337044
955,187,1,'parking_lot',0.304448515177
956,187,2,'office_building',0.167985707521
957,187,3,'apartment_building',0.139634698629
958,187,4,'residential_neighborhood',0.121032088995
959,187,5,'hospital',0.0528891794384
960,188,1,'residential_neighborhood',0.448362410069
961,188,2,'driveway',0.190020129085
962,188,3,'apartment_building',0.143305793405
963,188,4,'parking_lot',0.0406150743365
964,188,5,'hospital',0.0397993996739
965,189,1,'alley',0.456568539143
966,189,2,'apartment_building',0.1194749102
967,189,3,'office_building',0.103408351541
968,189,4,'building_facade',0.0636995062232
969,189,5,'residential_neighborhood',0.0619423761964
970,190,1,'motel',0.37256616354
971,190,2,'veranda',0.229397982359
972,190,3,'inn',0.0781544595957
973,190,4,'hotel',0.0694771558046
974,190,5,'doorway',0.0447391346097
975,191,1,'veranda',0.208290725946
976,191,2,'courtyard',0.183809876442
977,191,3,'apartment_building',0.181638970971
978,191,4,'inn',0.083745777607
979,191,5,'hotel',0.0743767246604
980,192,1,'hospital',0.377271205187
981,192,2,'courtyard',0.241528630257
982,192,3,'office_building',0.119136810303
983,192,4,'apartment_building',0.0741319879889
984,192,5,'hotel',0.0380818769336
985,193,1,'cottage_garden',0.309911817312
986,193,2,'chalet',0.277641862631
987,193,3,'inn',0.118266366422
988,193,4,'schoolhouse',0.0753906741738
989,193,5,'mansion',0.0472349338233
990,194,1,'forest_road',0.356390535831
991,194,2,'forest_path',0.0995338484645
992,194,3,'formal_garden',0.0776482596993
993,194,4,'driveway',0.07522970438
994,194,5,'field',0.0630005672574
995,195,1,'field',0.188038900495
996,195,2,'field',0.15892624855
997,195,3,'cottage_garden',0.0771766006947
998,195,4,'botanical_garden',0.0657133162022
999,195,5,'tree_farm',0.0646222010255
1000,196,1,'driveway',0.556255161762
1001,196,2,'formal_garden',0.305529952049
1002,196,3,'cottage_garden',0.0543116927147
1003,196,4,'topiary_garden',0.0420471467078
1004,196,5,'botanical_garden',0.0123779578134
1005,197,1,'highway',0.794586360455
1006,197,2,'wind_farm',0.108623594046
1007,197,3,'windmill',0.0340691208839
1008,197,4,'forest_road',0.011591876857
1009,197,5,'water_tower',0.00616551516578
1010,198,1,'motel',0.212215453386
1011,198,2,'driveway',0.114050984383
1012,198,3,'schoolhouse',0.0650832802057
1013,198,4,'residential_neighborhood',0.0551777370274
1014,198,5,'inn',0.0513367019594
1015,199,1,'schoolhouse',0.266258955002
1016,199,2,'tree_farm',0.160092651844
1017,199,3,'driveway',0.142001122236
1018,199,4,'forest_road',0.0947683975101
1019,199,5,'orchard',0.0506424605846
1020,200,1,'gas_station',0.393683135509
1021,200,2,'parking_lot',0.245920717716
1022,200,3,'hospital',0.0628035962582
1023,200,4,'fire_station',0.052246760577
1024,200,5,'crosswalk',0.0508668571711
1025,201,1,'crosswalk',0.39620885253
1026,201,2,'highway',0.229313135147
1027,201,3,'residential_neighborhood',0.152121201158
1028,201,4,'office_building',0.0512550510466
1029,201,5,'apartment_building',0.0479628778994
1030,202,1,'office_building',0.222679272294
1031,202,2,'apartment_building',0.16864348948
1032,202,3,'crosswalk',0.162814214826
1033,202,4,'building_facade',0.126872718334
1034,202,5,'residential_neighborhood',0.0975231155753
1035,203,1,'highway',0.23132352531
1036,203,2,'crosswalk',0.216246962547
1037,203,3,'residential_neighborhood',0.120705217123
1038,203,4,'office_building',0.055488742888
1039,203,5,'hospital',0.0454295501113
1040,204,1,'shopfront',0.252235472202
1041,204,2,'coffee_shop',0.125484570861
1042,204,3,'building_facade',0.0637662038207
1043,204,4,'bakery',0.0621985681355
1044,204,5,'inn',0.0447657182813
1045,205,1,'parking_lot',0.141911104321
1046,205,2,'inn',0.0916340872645
1047,205,3,'dock',0.090566046536
1048,205,4,'harbor',0.0663552731276
1049,205,5,'motel',0.0651844218373
1050,206,1,'hospital',0.11383253336
1051,206,2,'residential_neighborhood',0.103115327656
1052,206,3,'apartment_building',0.0974805429578
1053,206,4,'motel',0.0824530944228
1054,206,5,'office_building',0.0741325244308
1055,207,1,'courtyard',0.177021101117
1056,207,2,'hospital',0.140131875873
1057,207,3,'office_building',0.104928404093
1058,207,4,'building_facade',0.102308183908
1059,207,5,'apartment_building',0.058204844594
1060,208,1,'parking_lot',0.283047050238
1061,208,2,'garbage_dump',0.224420443177
1062,208,3,'residential_neighborhood',0.122973896563
1063,208,4,'phone_booth',0.0478540100157
1064,208,5,'alley',0.0428182780743
1065,209,1,'residential_neighborhood',0.299868494272
1066,209,2,'parking_lot',0.162839725614
1067,209,3,'apartment_building',0.114087238908
1068,209,4,'crosswalk',0.0667246580124
1069,209,5,'office_building',0.0551152937114
1070,210,1,'courtyard',0.423659622669
1071,210,2,'patio',0.128661960363
1072,210,3,'yard',0.100672185421
1073,210,4,'apartment_building',0.0442544445395
1074,210,5,'hospital',0.0358907580376
1075,211,1,'residential_neighborhood',0.499323517084
1076,211,2,'alley',0.110298320651
1077,211,3,'apartment_building',0.0918585285544
1078,211,4,'inn',0.0630110278726
1079,211,5,'hotel',0.0230319537222
1080,212,1,'courtyard',0.123965375125
1081,212,2,'inn',0.111973248422
1082,212,3,'hospital',0.104512132704
1083,212,4,'building_facade',0.0596460103989
1084,212,5,'apartment_building',0.0588164553046
1085,213,1,'crosswalk',0.140351101756
1086,213,2,'residential_neighborhood',0.136077329516
1087,213,3,'inn',0.108720391989
1088,213,4,'motel',0.099865205586
1089,213,5,'apartment_building',0.0741721987724
1090,214,1,'residential_neighborhood',0.200468555093
1091,214,2,'office_building',0.171104177833
1092,214,3,'plaza',0.0960168614984
1093,214,4,'building_facade',0.0948390141129
1094,214,5,'courtyard',0.0884487181902
1095,215,1,'apartment_building',0.249211803079
1096,215,2,'office_building',0.226310327649
1097,215,3,'building_facade',0.108614243567
1098,215,4,'hospital',0.0617535226047
1099,215,5,'plaza',0.0493969544768
1100,216,1,'alley',0.315037161112
1101,216,2,'shopfront',0.123862922192
1102,216,3,'motel',0.119378805161
1103,216,4,'inn',0.0659648180008
1104,216,5,'hospital',0.0556997396052
1105,217,1,'plaza',0.105756253004
1106,217,2,'botanical_garden',0.0636925026774
1107,217,3,'driveway',0.0628298968077
1108,217,4,'parking_lot',0.061952598393
1109,217,5,'orchard',0.0515075661242
1110,218,1,'plaza',0.288479536772
1111,218,2,'palace',0.206325367093
1112,218,3,'courtyard',0.127368807793
1113,218,4,'office_building',0.0663416832685
1114,218,5,'courthouse',0.0601419620216
1115,219,1,'inn',0.122829161584
1116,219,2,'shed',0.0757868513465
1117,219,3,'chalet',0.0599490180612
1118,219,4,'fire_station',0.0597625300288
1119,219,5,'mansion',0.0452955253422
1120,220,1,'plaza',0.25267508626
1121,220,2,'apartment_building',0.1920427531
1122,220,3,'hotel',0.121846139431
1123,220,4,'residential_neighborhood',0.0836275815964
1124,220,5,'office_building',0.0732253938913
1125,221,1,'yard',0.31099063158
1126,221,2,'formal_garden',0.136724680662
1127,221,3,'botanical_garden',0.101860411465
1128,221,4,'cottage_garden',0.091836258769
1129,221,5,'courtyard',0.0461130142212
1130,222,1,'residential_neighborhood',0.261311322451
1131,222,2,'motel',0.125426322222
1132,222,3,'apartment_building',0.097899928689
1133,222,4,'driveway',0.0965563356876
1134,222,5,'mansion',0.067727342248
1135,223,1,'apartment_building',0.330307006836
1136,223,2,'office_building',0.12151350826
1137,223,3,'building_facade',0.121444225311
1138,223,4,'parking_lot',0.0947720035911
1139,223,5,'residential_neighborhood',0.0731242820621
1140,224,1,'parking_lot',0.265552252531
1141,224,2,'residential_neighborhood',0.224098622799
1142,224,3,'driveway',0.175387129188
1143,224,4,'apartment_building',0.0883556976914
1144,224,5,'hospital',0.0411555320024
1145,225,1,'office_building',0.422206968069
1146,225,2,'building_facade',0.139533743262
1147,225,3,'hospital',0.121094748378
1148,225,4,'hotel',0.0788134559989
1149,225,5,'courtyard',0.0543140806258
1150,226,1,'office_building',0.140897765756
1151,226,2,'courtyard',0.127803847194
1152,226,3,'building_facade',0.0846340879798
1153,226,4,'plaza',0.0754318833351
1154,226,5,'apartment_building',0.0704539865255
1155,227,1,'highway',0.158307373524
1156,227,2,'office_building',0.145684033632
1157,227,3,'residential_neighborhood',0.0989727824926
1158,227,4,'crosswalk',0.0838380530477
1159,227,5,'hospital',0.0700690895319
1160,228,1,'hospital',0.373824745417
1161,228,2,'office_building',0.14436507225
1162,228,3,'pavilion',0.131299003959
1163,228,4,'building_facade',0.0636987090111
1164,228,5,'courthouse',0.0386794060469
1165,229,1,'inn',0.17317545414
1166,229,2,'apartment_building',0.105618923903
1167,229,3,'courtyard',0.095348790288
1168,229,4,'restaurant_patio',0.0633991286159
1169,229,5,'hospital',0.0582319870591
1170,230,1,'residential_neighborhood',0.738208353519
1171,230,2,'crosswalk',0.117031544447
1172,230,3,'apartment_building',0.030852811411
1173,230,4,'highway',0.0171521827579
1174,230,5,'parking_lot',0.0133712235838
1175,231,1,'parking_lot',0.342433214188
1176,231,2,'hospital',0.187403470278
1177,231,3,'residential_neighborhood',0.165323600173
1178,231,4,'apartment_building',0.0803842172027
1179,231,5,'office_building',0.0478856042027
1180,232,1,'hospital',0.353959739208
1181,232,2,'office_building',0.130703955889
1182,232,3,'building_facade',0.061874486506
1183,232,4,'parking_lot',0.0545085407794
1184,232,5,'palace',0.0505436994135
1185,233,1,'marsh',0.534714400768
1186,233,2,'bayou',0.35206925869
1187,233,3,'swamp',0.0397977493703
1188,233,4,'creek',0.0179215390235
1189,233,5,'river',0.014184772037
1190,234,1,'marsh',0.285274535418
1191,234,2,'corn_field',0.0625715181231
1192,234,3,'river',0.0509446114302
1193,234,4,'forest_road',0.050082065165
1194,234,5,'bayou',0.0455635935068
1195,235,1,'wheat_field',0.356150209904
1196,235,2,'field',0.176818266511
1197,235,3,'pasture',0.133275389671
1198,235,4,'field',0.117464587092
1199,235,5,'corn_field',0.0605852715671
1200,236,1,'wheat_field',0.249270781875
1201,236,2,'pasture',0.124615363777
1202,236,3,'tree_farm',0.0916845425963
1203,236,4,'schoolhouse',0.091433852911
1204,236,5,'driveway',0.0885894671082
1205,237,1,'tree_farm',0.206767722964
1206,237,2,'sky',0.106089428067
1207,237,3,'botanical_garden',0.0874008834362
1208,237,4,'driveway',0.0820668265224
1209,237,5,'highway',0.0599903725088
1210,238,1,'yard',0.0838197991252
1211,238,2,'picnic_area',0.0436871349812
1212,238,3,'playground',0.0413869172335
1213,238,4,'driveway',0.0399934910238
1214,238,5,'parking_lot',0.0342199504375
1215,239,1,'parking_lot',0.754085242748
1216,239,2,'highway',0.0933559760451
1217,239,3,'forest_road',0.0399019494653
1218,239,4,'residential_neighborhood',0.0279905963689
1219,239,5,'campsite',0.0256705414504
1220,240,1,'highway',0.212071418762
1221,240,2,'parking_lot',0.184355154634
1222,240,3,'forest_road',0.12067360431
1223,240,4,'tree_farm',0.0658217146993
1224,240,5,'botanical_garden',0.0400225520134
1225,241,1,'forest_road',0.443905621767
1226,241,2,'highway',0.35899066925
1227,241,3,'driveway',0.0894639194012
1228,241,4,'parking_lot',0.007573062554
1229,241,5,'forest_path',0.00744666764513
1230,242,1,'highway',0.867882907391
1231,242,2,'bridge',0.0558430813253
1232,242,3,'viaduct',0.0396731011569
1233,242,4,'railroad_track',0.0102924751118
1234,242,5,'crosswalk',0.00919473078102
1235,243,1,'highway',0.838214635849
1236,243,2,'forest_road',0.130544126034
1237,243,3,'crosswalk',0.0066357832402
1238,243,4,'parking_lot',0.0048039755784
1239,243,5,'runway',0.00446716789156
1240,244,1,'highway',0.952114403248
1241,244,2,'forest_road',0.0219172127545
1242,244,3,'bridge',0.00454504787922
1243,244,4,'crosswalk',0.00419657258317
1244,244,5,'residential_neighborhood',0.00204959954135
1245,245,1,'hospital',0.593155324459
1246,245,2,'office_building',0.24570402503
1247,245,3,'plaza',0.029577717185
1248,245,4,'apartment_building',0.0291014034301
1249,245,5,'hotel',0.0254390761256
1250,246,1,'pond',0.435779184103
1251,246,2,'river',0.079391412437
1252,246,3,'golf_course',0.0676902458072
1253,246,4,'bayou',0.0612746700644
1254,246,5,'watering_hole',0.0553626716137
1255,247,1,'highway',0.333694785833
1256,247,2,'parking_lot',0.232655227184
1257,247,3,'driveway',0.0594022870064
1258,247,4,'forest_road',0.0475339107215
1259,247,5,'residential_neighborhood',0.0400623381138
1260,248,1,'hospital',0.391123533249
1261,248,2,'office_building',0.289064705372
1262,248,3,'building_facade',0.0880610197783
1263,248,4,'plaza',0.0512615218759
1264,248,5,'courtyard',0.0390037894249
1265,249,1,'parking_lot',0.560450077057
1266,249,2,'residential_neighborhood',0.220952197909
1267,249,3,'highway',0.130290210247
1268,249,4,'motel',0.0203837510198
1269,249,5,'driveway',0.019319601357
1270,250,1,'parking_lot',0.360385894775
1271,250,2,'motel',0.113344825804
1272,250,3,'apartment_building',0.110859617591
1273,250,4,'plaza',0.089022025466
1274,250,5,'courtyard',0.0564644932747
1275,251,1,'parking_lot',0.489550590515
1276,251,2,'residential_neighborhood',0.305924028158
1277,251,3,'highway',0.0723035633564
1278,251,4,'driveway',0.018971150741
1279,251,5,'sky',0.0180457495153
1280,252,1,'courtyard',0.234542697668
1281,252,2,'hospital',0.17308267951
1282,252,3,'plaza',0.139076754451
1283,252,4,'apartment_building',0.124410584569
1284,252,5,'parking_lot',0.0595504716039
1285,253,1,'hospital',0.530975461006
1286,253,2,'office_building',0.161758854985
1287,253,3,'airport_terminal',0.141110524535
1288,253,4,'parking_lot',0.0906944572926
1289,253,5,'plaza',0.0420586280525
1290,254,1,'hospital',0.258065670729
1291,254,2,'motel',0.211795225739
1292,254,3,'office_building',0.119865387678
1293,254,4,'veranda',0.0522507503629
1294,254,5,'construction_site',0.0339683704078
1295,255,1,'office_building',0.259370177984
1296,255,2,'airport_terminal',0.181246474385
1297,255,3,'hospital',0.173928931355
1298,255,4,'train_station',0.117126300931
1299,255,5,'building_facade',0.0554389171302
1300,256,1,'courtyard',0.344425499439
1301,256,2,'hospital',0.171213418245
1302,256,3,'motel',0.170991495252
1303,256,4,'office_building',0.113985963166
1304,256,5,'plaza',0.0467181280255
1305,257,1,'residential_neighborhood',0.482093662024
1306,257,2,'apartment_building',0.0964654535055
1307,257,3,'alley',0.0901107266545
1308,257,4,'crosswalk',0.0742191523314
1309,257,5,'office_building',0.0483090318739
1310,258,1,'mansion',0.381871402264
1311,258,2,'doorway',0.0937019065022
1312,258,3,'inn',0.0892512500286
1313,258,4,'courtyard',0.0710229203105
1314,258,5,'yard',0.0562481470406
1315,259,1,'inn',0.13301423192
1316,259,2,'alley',0.126027196646
1317,259,3,'apartment_building',0.0927986577153
1318,259,4,'residential_neighborhood',0.0851721838117
1319,259,5,'hotel',0.0683765485883
1320,260,1,'courtyard',0.197114497423
1321,260,2,'patio',0.136110082269
1322,260,3,'apartment_building',0.102868437767
1323,260,4,'doorway',0.0797491967678
1324,260,5,'inn',0.0783177241683
1325,261,1,'orchard',0.272870719433
1326,261,2,'tree_farm',0.172588437796
1327,261,3,'forest_path',0.107137143612
1328,261,4,'forest_road',0.0979714021087
1329,261,5,'botanical_garden',0.0806052535772
1330,262,1,'hospital',0.077881552279
1331,262,2,'highway',0.0687052607536
1332,262,3,'chalet',0.0670403987169
1333,262,4,'motel',0.0633000805974
1334,262,5,'bridge',0.0593690723181
1335,263,1,'courtyard',0.512444615364
1336,263,2,'motel',0.148657172918
1337,263,3,'plaza',0.117568135262
1338,263,4,'apartment_building',0.0328974276781
1339,263,5,'inn',0.0275571197271
1340,264,1,'driveway',0.480431884527
1341,264,2,'forest_road',0.0811025425792
1342,264,3,'orchard',0.0778148248792
1343,264,4,'tree_farm',0.0630346983671
1344,264,5,'parking_lot',0.0434911176562
1345,265,1,'highway',0.989381790161
1346,265,2,'sky',0.00550265423954
1347,265,3,'bridge',0.00223603565246
1348,265,4,'viaduct',0.000591827498283
1349,265,5,'forest_road',0.000531019933987
1350,266,1,'highway',0.297426521778
1351,266,2,'parking_lot',0.293236494064
1352,266,3,'construction_site',0.12106282264
1353,266,4,'motel',0.0538508705795
1354,266,5,'hospital',0.0492549799383
1355,267,1,'highway',0.96931129694
1356,267,2,'bridge',0.0180357322097
1357,267,3,'viaduct',0.00511504802853
1358,267,4,'sky',0.00273135490716
1359,267,5,'forest_road',0.000590392795857
1360,268,1,'dam',0.339278876781
1361,268,2,'construction_site',0.243973329663
1362,268,3,'highway',0.169509574771
1363,268,4,'parking_lot',0.0396949872375
1364,268,5,'harbor',0.0308074485511
1365,269,1,'highway',0.336610168219
1366,269,2,'runway',0.17198163271
1367,269,3,'parking_lot',0.0823237299919
1368,269,4,'forest_road',0.0703361555934
1369,269,5,'pasture',0.0297829862684
1370,270,1,'highway',0.624214887619
1371,270,2,'runway',0.140933647752
1372,270,3,'sky',0.0449891835451
1373,270,4,'parking_lot',0.0208341758698
1374,270,5,'crosswalk',0.0204621721059
1375,271,1,'highway',0.635950088501
1376,271,2,'train_railway',0.0816116705537
1377,271,3,'railroad_track',0.0418210327625
1378,271,4,'parking_lot',0.0290628727525
1379,271,5,'runway',0.0212352313101
1380,272,1,'highway',0.232800275087
1381,272,2,'runway',0.0913447439671
1382,272,3,'pavilion',0.0822528898716
1383,272,4,'parking_lot',0.0756859704852
1384,272,5,'plaza',0.0480779260397
1385,273,1,'highway',0.770039021969
1386,273,2,'residential_neighborhood',0.142870083451
1387,273,3,'parking_lot',0.029907239601
1388,273,4,'crosswalk',0.0230150464922
1389,273,5,'forest_road',0.0194313209504
1390,274,1,'residential_neighborhood',0.432276934385
1391,274,2,'apartment_building',0.141472905874
1392,274,3,'parking_lot',0.0904609709978
1393,274,4,'crosswalk',0.0787677839398
1394,274,5,'mansion',0.0456703454256
1395,275,1,'residential_neighborhood',0.386757105589
1396,275,2,'highway',0.108187653124
1397,275,3,'parking_lot',0.0816076919436
1398,275,4,'crosswalk',0.0790641531348
1399,275,5,'plaza',0.0695729702711
1400,276,1,'plaza',0.199693724513
1401,276,2,'baseball_field',0.146981582046
1402,276,3,'construction_site',0.073999337852
1403,276,4,'stadium',0.059408582747
1404,276,5,'parking_lot',0.044201053679
1405,277,1,'forest_road',0.280834436417
1406,277,2,'highway',0.165408924222
1407,277,3,'field',0.152772381902
1408,277,4,'orchard',0.0891853123903
1409,277,5,'pasture',0.0683799982071
1410,278,1,'forest_road',0.321581155062
1411,278,2,'forest_path',0.218042209744
1412,278,3,'botanical_garden',0.0924508348107
1413,278,4,'driveway',0.0555602386594
1414,278,5,'field',0.0469902269542
1415,279,1,'bayou',0.225535035133
1416,279,2,'river',0.119004324079
1417,279,3,'marsh',0.0858414620161
